nama_cabang,id_ruko,kemiskinan, proporsi_pria , proporsi_wanita ,penduduk, proporsi_usia_produktif ,umk,lebar_ruko,jumlah_fasilitas_belanja, jumlah_toko_ponsel , dekat_fasilitas_transportasi_publik , jumlah_pasar_tradisional , jumlah_restoran , jumlah_kompetitor , dekat_layanan_keuangan , jumlah_bangunan , kategori_wilayah , jalan , jarak_pasar ,lat,lon, avg_omzet ,lat_komp,lon_komp,umk_local_coef,penduduk_local_coef,kemiskinan_local_coef,jumlah_kompetitor_local_coef,jumlah_pasar_tradisional_local_coef,jarak_pasar_local_coef,lebar_ruko_local_coef,jumlah_bangunan_local_coef,commercial_hub_index_local_coef,premium_spot_score_local_coef,comp_per_pop_local_coef
SBY001,4388,0.05,  0.49 ,  0.51 ,88047,  0.70 ,4961753,1000,5,11,1,0,0,0,1,"  14,200 ",Perkotaan, tertiary ,  34.33 ,-7.297920,112.759560,"  142,691,667 ",-7.298085,112.752533,-0.01170528731,0.6721372415,-0.2465123202,0.199693789,0.01854257384,-0.06070262959,-0.01534411063,-0.08049064233,0.02646180966,-0.1333542107,0.0131684481
CKG010,237,0.04,  0.50 ,  0.50 ,140553,  0.72 ,5396761,1200,11,10,1,2,0,3,1,"  14,002 ",Perkotaan, primary ,  159.82 ,-6.196206,106.858954,"  1,065,000,000 ",-6.196192,106.858673,0.833973979,-0.09374919422,-0.04324277288,0.1687309826,0.02212817114,0.08395593704,0.646554969,-0.02757860022,0.2935586651,-0.4246951289,-0.01338013041
GGP031,379,0.04,  0.51 ,  0.49 ,94883,  0.68 ,5396761,700,16,11,1,2,1,0,1,"  13,936 ",Perkotaan, secondary ,  - ,-6.150095,106.817360,"  2,025,958,333 ",-6.157618,106.818382,0.9212111071,-0.08621404365,-0.04956853913,0.1688637273,0.02654171695,0.08766278431,0.5844809305,-0.0314524838,0.301404384,-0.34296097,-0.01295729735
CKG002,286,0.04,  0.50 ,  0.50 ,237679,  0.71 ,5396761,500,9,12,1,0,0,2,1,"  13,931 ",Perkotaan, tertiary ,  - ,-6.285586,106.855413,"  1,076,916,667 ",-6.286058,106.855301,0.8190497017,-0.1001298084,-0.01409292029,0.1734812173,0.01546344039,0.07979393971,0.5141344463,-0.01833663814,0.2852639771,-0.2745353038,-0.01435038185
TJP007,282,0.07,  0.51 ,  0.49 ,250422,  0.70 ,5396761,400,8,5,1,1,0,0,1,"  13,733 ",Perkotaan, residential ,  301.82 ,-6.109800,106.917835,"  473,933,333 ",-6.104671,106.926704,0.7627171957,-0.1041799059,-0.06960139206,0.1569818716,0.02853424543,0.08649583974,0.8265307838,-0.0300303315,0.2824661105,-0.6423657617,-0.01508647037
TJP001,319,0.07,  0.51 ,  0.49 ,250422,  0.70 ,5396761,600,5,9,1,2,0,4,1,"  13,615 ",Perkotaan, secondary ,  444.06 ,-6.130138,106.901115,"  495,591,667 ",-6.130398,106.900566,0.7818549093,-0.1006741428,-0.06446509836,0.1597106673,0.02703172452,0.08588506393,0.7862743438,-0.03015551735,0.2866873576,-0.5925512101,-0.01447915695
GGP027,3587,0.04,  0.50 ,  0.50 ,170746,  0.71 ,5396761,350,12,4,1,1,0,1,1,"  13,576 ",Perkotaan, primary ,  452.81 ,-6.188808,106.807263,"  258,083,333 ",-6.187183,106.807190,0.9229930215,-0.08650232942,-0.03721281429,0.1719616265,0.02412380091,0.08615556985,0.5408191948,-0.02933227203,0.3006680512,-0.2924719492,-0.01313642754
GGP009,389,0.04,  0.50 ,  0.50 ,170746,  0.71 ,5396761,350,10,11,1,0,0,4,1,"  13,421 ",Perkotaan, primary ,  834.71 ,-6.206063,106.783145,"  882,708,333 ",-6.206598,106.783180,0.9497789312,-0.08645364516,-0.02695828562,0.1730075647,0.02413048176,0.08634758842,0.4757932714,-0.0285580628,0.2998227355,-0.2145502517,-0.01384012015
CKG024,257,0.04,  0.51 ,  0.49 ,240681,  0.69 ,5396761,350,15,5,1,0,0,3,1,"  13,418 ",Perkotaan, primary ,  344.93 ,-6.228153,106.867155,"  340,550,000 ",-6.228275,106.867065,0.8204784861,-0.09796310056,-0.03234096204,0.169862629,0.01948336919,0.08270609697,0.6054596339,-0.02373776544,0.2872666393,-0.380888302,-0.01414063882
KYB010,409,0.03,  0.50 ,  0.50 ,132247,  0.72 ,5396761,600,2,9,1,2,0,3,1,"  13,408 ",Perkotaan, primary ,  416.94 ,-6.280506,106.845096,"  1,177,458,333 ",-6.281928,106.844673,0.8398125047,-0.09727983199,-0.01500591796,0.1752310103,0.01602247451,0.07964747455,0.5275466651,-0.02053177501,0.289483099,-0.2890063865,-0.01405995891
GGP001,402,0.04,  0.50 ,  0.50 ,170746,  0.71 ,5396761,600,9,4,1,1,0,1,1,"  13,393 ",Perkotaan, primary ,  425.92 ,-6.187127,106.807681,"  1,400,750,000 ",-6.187183,106.807190,0.9228256755,-0.08642942642,-0.03784650087,0.1718612253,0.02422983407,0.08621522978,0.5433117574,-0.0294557319,0.300805983,-0.295330954,-0.01311052145
CKG023,393,0.04,  0.50 ,  0.50 ,177319,  0.71 ,5396761,800,2,13,1,2,1,2,1,"  13,366 ",Perkotaan, trunk ,  440.34 ,-6.330431,106.866704,"  690,950,000 ",-6.330439,106.866943,0.7515445594,-0.107226478,-0.002560951812,0.17143262,0.01223109311,0.07762615657,0.4219279861,-0.009431474114,0.278955908,-0.1651532281,-0.0142404674
GGP033,403,0.04,  0.49 ,  0.51 ,176599,  0.71 ,5396761,800,12,20,1,3,1,4,1,"  13,349 ",Perkotaan, primary ,  378.59 ,-6.166102,106.799282,"  1,522,916,667 ",-6.165889,106.799347,0.9407864932,-0.08508271708,-0.04196928235,0.1707590387,0.0260925905,0.08758142087,0.5383437419,-0.03101979508,0.302453271,-0.2871973875,-0.01315921964
KYB017,288,0.04,  0.50 ,  0.50 ,170746,  0.71 ,5396761,450,12,11,1,0,0,4,1,"  13,226 ",Perkotaan, secondary ,  689.94 ,-6.206741,106.784376,"  402,866,667 ",-6.206651,106.783195,0.948214357,-0.08659098647,-0.0269441531,0.1730039033,0.02402608066,0.08627653674,0.4771101207,-0.02845242203,0.2996272235,-0.2163226238,-0.01383312597
GGP014,27,0.04,  0.50 ,  0.50 ,197252,  0.71 ,5396761,450,4,6,1,1,1,3,1,"  13,115 ",Perkotaan, trunk ,  265.52 ,-6.145579,106.793940,"  856,208,333 ",-6.146003,106.793968,0.9542199052,-0.08432932436,-0.0459205594,0.1694759298,0.02774055825,0.0887665306,0.5362573567,-0.03229960597,0.3034033174,-0.2830607836,-0.01326423815
KYB029,2243,0.03,  0.50 ,  0.50 ,177086,  0.72 ,5396761,800,8,7,1,3,0,0,1,"  13,076 ",Perkotaan, tertiary ,  410.88 ,-6.234234,106.860465,"  480,183,333 ",-6.228288,106.867058,0.8280635526,-0.09685932008,-0.03032723804,0.1708922438,0.01914632283,0.08236117246,0.5939797765,-0.02379271085,0.2888633049,-0.3664538199,-0.01397733005
TJP008,276,0.07,  0.51 ,  0.49 ,126053,  0.71 ,5396761,350,8,20,1,2,0,3,1,"  13,039 ",Perkotaan, tertiary ,  349.05 ,-6.134334,106.836945,"  711,950,000 ",-6.134498,106.836617,0.8936365033,-0.08724782281,-0.06055227889,0.1666925547,0.02749413844,0.08735567938,0.6559507785,-0.03260685209,0.3017544515,-0.4282457444,-0.01261620908
TJP005,413,0.07,  0.51 ,  0.49 ,250422,  0.70 ,5396761,400,3,17,1,3,0,2,1,"  12,995 ",Perkotaan, tertiary ,  25.92 ,-6.114262,106.895998,"  636,208,333 ",-6.114326,106.897896,0.8003964587,-0.0989336338,-0.06828242788,0.159247518,0.02823467303,0.08657333735,0.7866157417,-0.03120405662,0.2886372479,-0.5912056474,-0.01429213131
TJP004,411,0.07,  0.51 ,  0.49 ,250422,  0.70 ,5396761,400,6,14,1,0,1,2,1,"  12,984 ",Perkotaan, tertiary ,  104.12 ,-6.128436,106.917360,"  570,741,667 ",-6.128513,106.917183,0.7514227336,-0.1047583044,-0.0655269462,0.1580140061,0.02716968176,0.08577659277,0.8169299421,-0.02932909968,0.2821383999,-0.631736929,-0.01506596661
CKG015,233,0.04,  0.51 ,  0.49 ,240681,  0.69 ,5396761,400,13,5,1,0,0,3,1,"  12,942 ",Perkotaan, primary ,  342.91 ,-6.226789,106.867415,"  506,916,667 ",-6.226991,106.867043,0.8202835197,-0.09792383548,-0.03276545952,0.1697571002,0.0195771898,0.08276742431,0.6074567079,-0.0238429584,0.2873244231,-0.3831741907,-0.01413241823
TJP011,299,0.07,  0.51 ,  0.49 ,323872,  0.70 ,5396761,300,5,12,1,0,0,3,1,"  12,804 ",Perkotaan, living_street ,  55.44 ,-6.102649,106.926521,"  451,391,667 ",-6.102651,106.926659,0.7532331627,-0.1060712988,-0.0709057811,0.1561051498,0.02897333597,0.08680746228,0.8386174959,-0.02946429658,0.2798244739,-0.6582704697,-0.01539209083
KYB002,408,0.03,  0.50 ,  0.50 ,132247,  0.72 ,5396761,800,5,4,1,0,0,4,1,"  12,564 ",Perkotaan, primary ,  - ,-6.274765,106.846248,"  569,766,667 ",-6.274645,106.846222,0.8397544176,-0.09697213896,-0.01698507304,0.1748503716,0.01643371999,0.07998690265,0.5366635323,-0.02111868728,0.2897236703,-0.2995673058,-0.0140183866
CKG008,395,0.04,  0.50 ,  0.50 ,237679,  0.71 ,5396761,400,9,4,1,0,0,2,1,"  12,432 ",Perkotaan, primary ,  162.24 ,-6.257622,106.863799,"  828,375,000 ",-6.257705,106.863503,0.8186718207,-0.0994084596,-0.02347660559,0.1718110679,0.01743118774,0.08120351403,0.5670189812,-0.02127874437,0.2857509904,-0.337251555,-0.01434259619
TJP002,404,0.07,  0.51 ,  0.49 ,250422,  0.70 ,5396761,600,5,14,1,0,1,2,1,"  12,411 ",Perkotaan, secondary ,  256.02 ,-6.129663,106.918256,"  414,033,333 ",-6.129143,106.917656,0.749154416,-0.1050408793,-0.0652355163,0.158018217,0.02706993561,0.08573383331,0.8172152381,-0.02919619013,0.2818099543,-0.6323287336,-0.01509977962
KYB001,391,0.03,  0.50 ,  0.50 ,177086,  0.72 ,5396761,1200,10,14,1,0,0,5,1,"  12,381 ",Perkotaan, primary ,  287.52 ,-6.218447,106.845079,"  1,151,041,667 ",-6.217101,106.844643,0.8510792056,-0.09223036167,-0.03528167712,0.1716906257,0.02067749091,0.08309851368,0.6025889886,-0.02647543785,0.2952228816,-0.3722085313,-0.01321424438
TNA001,216,0.04,  0.50 ,  0.50 ,101761,  0.71 ,5396761,800,5,13,1,1,0,5,1,"  12,266 ",Perkotaan, primary ,  353.48 ,-6.170448,106.866252,"  560,966,667 ",-6.168656,106.867592,0.8295831607,-0.0940212877,-0.05166320776,0.1662186012,0.02403049033,0.08496848032,0.6845949558,-0.02914202937,0.2935264693,-0.4689667558,-0.01341381008
KYB005,390,0.03,  0.50 ,  0.50 ,177086,  0.73 ,5396761,1200,11,11,1,0,0,5,1,"  12,169 ",Perkotaan, primary ,  433.90 ,-6.217215,106.844538,"  1,913,758,333 ",-6.217101,106.844643,0.8515292726,-0.0919651524,-0.03586271321,0.1717119673,0.02080068028,0.08313044954,0.6050447495,-0.02668382551,0.2956716531,-0.3748609203,-0.01315143659
CKG038,85,0.04,  0.50 ,  0.50 ,240681,  0.70 ,5396761,550,14,6,1,0,0,0,1,"  11,592 ",Perkotaan, primary ,  806.06 ,-6.227630,106.898792,"  647,216,667 ",-6.229200,106.891617,0.7598842345,-0.1052009686,-0.03584708973,0.166818064,0.01911999832,0.08233288542,0.6618525807,-0.02260029376,0.2803684025,-0.4529649077,-0.01490169213
KYB003,407,0.04,  0.50 ,  0.50 ,170746,  0.71 ,5396761,1000,9,5,1,1,1,5,1,"  11,405 ",Perkotaan, secondary ,  20.01 ,-6.207553,106.790783,"  1,436,441,667 ",-6.207618,106.791779,0.940467594,-0.08698470446,-0.0278223578,0.1729778675,0.02363793273,0.08599943797,0.48780296,-0.02817564678,0.2991797091,-0.2297339632,-0.01372794858
CKG033,93,0.04,  0.50 ,  0.50 ,177319,  0.71 ,5396761,450,7,12,1,0,0,0,1,"  11,218 ",Perkotaan, residential ,  - ,-6.327946,106.850332,"  549,500,000 ",-6.330439,106.866943,0.7854772658,-0.1034490871,-0.00138570021,0.173289447,0.01279907885,0.07762860468,0.4183074574,-0.01143957848,0.2829471945,-0.1584417344,-0.01407417544
CKG021,405,0.04,  0.50 ,  0.50 ,177319,  0.71 ,5396761,500,6,14,1,0,1,2,1,"  11,141 ",Perkotaan, tertiary ,"  1,188.60 ",-6.351649,106.881397,"  872,433,333 ",-6.351657,106.881699,0.7041694885,-0.1139385558,0.00233943926,0.1703436794,0.009999982835,0.07612859166,0.3959347885,-0.004794721071,0.2746021833,-0.137517062,-0.01445848243
GGP024,2194,0.04,  0.50 ,  0.50 ,272513,  0.70 ,5396761,700,4,13,1,0,0,2,1,"  11,117 ",Perkotaan, residential ,  - ,-6.206771,106.770807,"  423,008,333 ",-6.206140,106.769531,0.9620844291,-0.08529508551,-0.02521467679,0.173542303,0.02477280371,0.0866672096,0.4600673371,-0.0291780548,0.3016629635,-0.194186007,-0.01395286083
KYB004,215,0.03,  0.50 ,  0.50 ,132247,  0.72 ,5396761,600,3,2,1,0,1,1,1,"  10,988 ",Perkotaan, primary ,  - ,-6.254518,106.842723,"  649,291,667 ",-6.254099,106.842583,0.852309414,-0.09484005474,-0.02263867119,0.1738371412,0.01803324712,0.08145846049,0.5490566198,-0.02299403633,0.291336637,-0.3120787359,-0.01381390417
TJP013,91,0.07,  0.51 ,  0.49 ,323872,  0.70 ,5396761,450,7,13,1,0,0,1,1,"  10,985 ",Perkotaan, living_street ,  654.25 ,-6.099829,106.934104,"  808,016,667 ",-6.100871,106.930725,0.7424055279,-0.1078270365,-0.0715128217,0.1555566516,0.02913763363,0.08695537171,0.8480727139,-0.02884096362,0.2774790552,-0.6709776462,-0.01563917412
CKG009,304,0.04,  0.51 ,  0.49 ,240681,  0.69 ,5396761,500,8,6,1,0,2,1,1,"  10,900 ",Perkotaan, primary ,  989.73 ,-6.240137,106.869328,"  832,400,000 ",-6.238641,106.869255,0.8135759926,-0.09922707427,-0.02919841194,0.1703757766,0.0186070563,0.08203375859,0.5968443597,-0.02269135794,0.2859936352,-0.3720572599,-0.01429172277
CKG035,100,0.04,  0.51 ,  0.49 ,334903,  0.71 ,5396761,400,6,10,1,1,0,2,1,"  10,867 ",Perkotaan, primary ,  - ,-6.205229,106.922735,"  582,208,333 ",-6.205659,106.922745,0.7257051463,-0.1099381192,-0.04374478819,0.1635385514,0.02072792737,0.08360022216,0.7147982484,-0.02251575317,0.274666589,-0.518854479,-0.01551229531
KYB018,133,0.03,  0.50 ,  0.50 ,244755,  0.72 ,5396761,400,6,5,1,0,0,1,1,"  10,767 ",Perkotaan, primary ,"  1,129.28 ",-6.225625,106.778404,"  653,700,000 ",-6.224665,106.778542,0.9506767505,-0.08684555386,-0.02135091088,0.174445845,0.02309779986,0.0853971322,0.4586353434,-0.0275149816,0.2995629095,-0.1948072026,-0.01397659008
CKG041,161,0.04,  0.50 ,  0.50 ,240460,  0.71 ,5396761,350,11,13,1,0,0,0,1,"  10,756 ",Perkotaan, tertiary ,  - ,-6.308516,106.874613,"  509,866,667 ",-6.329792,106.874382,0.766677015,-0.1066381934,-0.009137146784,0.1718510088,0.01314380368,0.07849310078,0.4902267433,-0.01350362857,0.2791774918,-0.2496540301,-0.01467537788
CKG019,283,0.04,  0.50 ,  0.50 ,334903,  0.70 ,5396761,500,7,8,1,0,0,1,1,"  10,570 ",Perkotaan, tertiary ,  483.42 ,-6.220808,106.917684,"  976,400,000 ",-6.220974,106.917656,0.7224707766,-0.1099521775,-0.03960382856,0.1646028502,0.01939478324,0.08270049191,0.7023738754,-0.02234320188,0.2759562278,-0.503948607,-0.01543533321
CKG045,1563,0.04,  0.50 ,  0.50 ,240681,  0.70 ,5396761,400,6,4,1,0,1,1,1,"  10,511 ",Perkotaan, secondary ,  835.65 ,-6.233932,106.896423,"  444,025,000 ",-6.236550,106.898514,0.762864666,-0.1050531308,-0.03387881162,0.1674421886,0.01865459694,0.08204029226,0.6505926374,-0.02219109194,0.2805280055,-0.4397663908,-0.01487898359
CKG014,228,0.04,  0.50 ,  0.50 ,334903,  0.70 ,5396761,450,6,6,1,0,3,0,1,"  10,472 ",Perkotaan, primary ,"  1,134.03 ",-6.227728,106.920895,"  329,808,333 ",-6.220974,106.917656,0.7196599148,-0.1112207615,-0.03777407813,0.1650135894,0.01883000537,0.08261712677,0.6897425713,-0.02113522132,0.2739947054,-0.4906945206,-0.0155868536
TNA014,401,0.04,  0.50 ,  0.50 ,94883,  0.71 ,5396761,350,13,2,1,1,0,0,1,"  10,458 ",Perkotaan, secondary ,  371.45 ,-6.147865,106.830635,"  1,071,541,667 ",-6.134811,106.832169,0.9021003569,-0.08761625657,-0.05253813375,0.1679029594,0.02629232732,0.08726825305,0.6154199841,-0.03124495535,0.2999762971,-0.3810575915,-0.01293170789
GGP016,206,0.04,  0.50 ,  0.50 ,272513,  0.70 ,5396761,600,10,5,1,0,2,4,1,"  10,378 ",Perkotaan, primary ,  924.86 ,-6.201724,106.769131,"  959,275,000 ",-6.201688,106.769096,0.9662291587,-0.08464447086,-0.02668995626,0.1736072025,0.02517498395,0.08691354734,0.4635859962,-0.02974419841,0.3027471734,-0.1976045438,-0.01391806784
TJP021,155,0.04,  0.51 ,  0.49 ,434176,  0.71 ,5396761,350,7,15,1,0,0,2,1,"  10,206 ",Perkotaan, secondary ,  501.15 ,-6.134104,106.750436,"  850,266,667 ",-6.134170,106.748268,########,-0.0804389424,-0.04266017896,0.170195254,0.03114249175,0.09085081755,0.4784600743,-0.03509939581,0.3097020678,-0.2078514634,-0.01556201159
CKG026,278,0.04,  0.50 ,  0.50 ,166923,  0.71 ,5396761,550,5,5,1,0,2,0,1,"  10,141 ",Perkotaan, tertiary ,"  1,256.48 ",-6.266540,106.881565,"  520,041,667 ",-6.270689,106.867294,0.7842516957,-0.1040850243,-0.02250797704,0.1705184183,0.01644536152,0.08068798254,0.5754216305,-0.01917044005,0.2807736644,-0.3509420261,-0.01479398542
TJP010,290,0.07,  0.50 ,  0.50 ,250422,  0.71 ,5396761,350,2,6,1,2,0,1,1,"  10,037 ",Perkotaan, tertiary ,  117.69 ,-6.128462,106.892543,"  375,233,333 ",-6.128418,106.893303,0.799936497,-0.09854209608,-0.06437244686,0.1605557007,0.02713235554,0.0861311871,0.7688056523,-0.03056835616,0.2889233022,-0.5703707538,-0.01418348044
KYB027,516,0.03,  0.50 ,  0.50 ,284849,  0.71 ,5396761,1000,5,8,1,0,0,0,1,"  9,902 ",Perkotaan, primary ,  980.62 ,-6.322639,106.835252,"  173,500,000 ",-6.329467,106.825760,0.8249419574,-0.0999210112,-0.0006893218516,0.1760173912,0.01325068525,0.07752702105,0.4309800545,-0.01430754726,0.2872514847,-0.1727230209,-0.01405547224
GGP026,2757,0.04,  0.50 ,  0.50 ,272513,  0.70 ,5396761,400,8,8,1,1,1,0,1,"  9,863 ",Perkotaan, tertiary ,  568.16 ,-6.168326,106.761864,"  415,941,667 ",-6.163447,106.775749,0.9832256076,-0.08235147417,-0.03524859969,0.1721582627,0.02789769058,0.08878082453,0.4762683299,-0.0324754845,0.3063701108,-0.2091393012,-0.01410714559
KYB009,262,0.03,  0.49 ,  0.51 ,169388,  0.72 ,5396761,500,13,20,1,1,0,1,1,"  9,737 ",Perkotaan, primary ,  617.03 ,-6.261899,106.796790,"  2,153,166,667 ",-6.260052,106.799477,0.9195519703,-0.08993444323,-0.01430097397,0.1764578248,0.01954890389,0.08251858193,0.4629747935,-0.02400070722,0.2963491177,-0.204308636,-0.01390313169
KYB028,2037,0.03,  0.50 ,  0.50 ,116126,  0.72 ,5396761,400,4,7,1,1,3,2,1,"  9,730 ",Perkotaan, tertiary ,  103.67 ,-6.256155,106.824383,"  232,766,667 ",-6.255318,106.827515,0.8815168365,-0.0921645633,-0.01990843834,0.1753373348,0.01853896383,0.08181783108,0.5186548964,-0.02360434256,0.2942216853,-0.273580508,-0.01366890767
KYB023,151,0.03,  0.49 ,  0.51 ,169388,  0.72 ,5396761,400,13,20,1,0,0,0,1,"  9,397 ",Perkotaan, tertiary ,  653.16 ,-6.263693,106.794652,"  566,850,000 ",-6.260052,106.799477,0.9212685228,-0.08995347218,-0.01347548039,0.1764577396,0.0195536637,0.08252839162,0.4562692054,-0.02385395992,0.2962642297,-0.196113404,-0.01394908196
GGP012,349,0.04,  0.51 ,  0.49 ,434176,  0.72 ,5396761,400,2,12,1,0,0,2,1,"  9,381 ",Perkotaan, secondary ,  260.49 ,-6.120599,106.720294,"  342,158,333 ",-6.121959,106.716751,0.9997618269,-0.07815375021,-0.03959951865,0.1684474197,0.0350643627,0.09317725197,0.4460629723,-0.03678596453,0.3137909879,-0.1637999176,-0.05432247281
GGP020,43,0.04,  0.50 ,  0.50 ,233305,  0.70 ,5396761,400,10,3,1,0,0,0,1,"  9,330 ",Perkotaan, secondary ,  - ,-6.214057,106.737827,"  334,791,667 ",-6.197920,106.741669,0.9615443501,-0.0832269119,-0.01731442549,0.1732125135,0.02730483132,0.08782514336,0.4170928438,-0.02982325485,0.3052148106,-0.1391564449,-0.01472293616
CKG011,330,0.04,  0.50 ,  0.50 ,73380,  0.72 ,5396761,450,8,10,1,1,3,1,1,"  9,170 ",Perkotaan, tertiary ,  218.15 ,-6.196607,106.890922,"  872,675,000 ",-6.200183,106.890671,0.7822361362,-0.101261695,-0.04391715689,0.1655352758,0.02163370866,0.08370340862,0.6868742012,-0.02550805953,0.2845883443,-0.4784281975,-0.01446391837
CKG040,165,0.04,  0.50 ,  0.50 ,229151,  0.71 ,5396761,450,3,5,1,0,0,0,1,"  9,154 ",Perkotaan, tertiary ,"  1,086.32 ",-6.343422,106.885350,"  389,175,000 ",-6.351657,106.881699,0.708869074,-0.113859391,"-7,16E+10",0.1704765912,0.01021722049,0.07660787643,0.4216108212,-0.006320938139,0.2742480943,-0.1695892493,-0.01466730437
KYB015,308,0.03,  0.50 ,  0.50 ,284849,  0.71 ,5396761,450,9,9,1,0,0,3,1,"  9,131 ",Perkotaan, residential ,  784.92 ,-6.329773,106.825692,"  954,833,333 ",-6.329701,106.825783,0.8272552742,-0.09908888433,0.001904135097,0.175773435,0.01361281245,0.07763767112,0.3950536587,-0.01306275017,0.287828995,-0.1270217453,-0.0138418922
NPH002,167,0.04,  0.51 ,  0.49 ,59700,  0.69 ,4482914,600,6,5,1,0,0,1,1,"  8,916 ",Perkampungan, trunk ,  - ,-6.868468,107.522047,"  317,625,000 ",-6.868318,107.522858,0.2508166568,0.0350226816,0.2802841121,0.06233708409,0.06181897983,0.01983954415,-0.008449505165,0.1212480873,0.1392811307,0.05233428749,-0.01193490981
SOR002,179,0.04,  0.51 ,  0.49 ,47657,  0.71 ,4482914,450,6,8,1,0,0,4,1,"  8,910 ",Perkampungan, secondary ,  - ,-6.986214,107.627320,"  622,775,000 ",-6.986172,107.626945,0.2574141934,0.06343550917,0.2489819099,0.04249424697,0.05402918086,0.03113956024,-0.006442316754,0.1223721522,0.1490897196,0.03801378303,-0.009847239632
SOR032,2681,0.06,  0.50 ,  0.50 ,141464,  0.69 ,3757284,800,5,6,1,1,0,1,1,"  8,587 ",Perkampungan, primary ,  - ,-6.961807,107.755506,"  450,958,333 ",-6.958772,107.758400,0.2560370539,0.07425905949,0.197353207,0.05231521097,0.05206681697,0.04605966574,-0.01604811222,0.08823671857,0.1508704372,0.01512396569,-0.009957863495
CBN005,2281,0.09,  0.50 ,  0.50 ,95588,  0.69 ,2697685,800,7,8,1,0,0,1,1,"  8,562 ",Perkampungan, tertiary ,  - ,-6.752656,108.560047,"  360,808,333 ",-6.752228,108.560265,0.2390189014,0.04030760034,0.02554459764,0.1156515818,0.0642760816,0.06256229972,-0.03485096991,-0.02360693568,0.1455758257,-0.03990006878,-0.01533048172
CKG029,373,0.04,  0.51 ,  0.49 ,431334,  0.71 ,5396761,350,5,2,1,0,0,0,1,"  8,536 ",Perkampungan, primary ,  - ,-6.191658,106.958802,"  367,450,000 ",-6.195887,106.956192,0.6674284227,-0.1190145877,-0.05097497167,0.1608516803,0.02173565979,0.08500532009,0.7654719105,-0.0201429207,0.2639444465,-0.5860724877,-0.01649033074
DPR014,2312,0.02,  0.50 ,  0.50 ,132920,  0.72 ,3298116,450,2,4,1,0,0,4,1,"  8,532 ",Perkampungan, secondary ,  - ,-8.621388,115.223606,"  320,891,667 ",-8.621576,115.223907,-0.1702222144,0.8544562284,-0.3225603786,0.2039805488,-0.004448334005,-0.1388406162,0.1693147565,-0.1028077113,-0.02707606012,-0.08911696039,0.04434466403
PWK004,149,0.08,  0.50 ,  0.50 ,138966,  0.69 ,4792252,400,7,13,1,0,0,1,1,"  8,501 ",Perkampungan, residential ,  405.09 ,-6.543938,107.441464,"  361,075,000 ",-6.544681,107.445129,0.212632572,-0.006509870201,0.1648988977,0.1839414343,0.1005714231,-0.001097224083,-0.04757121694,0.08453997133,0.03885819139,0.05704619719,-0.01760435054
MGW002,562,0.02,  0.49 ,  0.51 ,71189,  0.74 ,3534338,400,7,2,1,2,0,2,1,"  8,476 ",Perkampungan, secondary ,  144.54 ,-8.646282,115.172012,"  823,558,333 ",-8.646695,115.171494,-0.1691941868,0.8531667378,-0.3219216063,0.2039118892,-0.00440880026,-0.1380015053,0.1681815081,-0.1022828558,-0.02663485512,-0.08858178462,0.04408768099
MJL011,2744,0.11,  0.51 ,  0.49 ,35725,  0.67 ,2404632,800,15,6,1,4,1,2,1,"  8,445 ",Perkampungan, trunk ,  55.90 ,-6.765525,108.167931,"  339,225,000 ",-6.767907,108.167831,0.2431505907,0.03879900519,0.09089068605,0.1012582746,0.0520931524,0.08576494823,-0.03168485339,0.004806675986,0.1434622952,-0.02336659136,-0.01251076474
PML005,3618,0.15,  0.50 ,  0.50 ,149882,  0.71 ,2296140,300,0,5,1,0,0,0,1,"  8,437 ",Perkampungan, primary ,  - ,-6.893929,109.412735,"  177,441,667 ",-6.892143,109.402832,0.2358163733,0.09557044687,-0.01549866119,0.1124836569,0.07766326571,0.02041448667,-0.02914009439,-0.02279083727,0.1417799341,-0.04819387226,-0.01507065172
